Employee ID,Department,Position,Date of Joining,Employment Status,Reason for Leaving,Tenure (years),Employee Satisfaction (out of 10),Engagement Score (out of 10),Salary,Benefits Package,Training Programs Attended,Career Development Plans,Work Environment Score (out of 10),Diversity Score (out of 10),Performance Ratings (out of 5),Performance Metrics,Gender,Age,Marital Status,Absenteeism (days/month),Target
505,Finance,Manager,2021-03-03,Stay,,3,6,7,77074,"Health, Dental",5,No,10,5,3,0.9622692429502226,Male,22,Divorced,0.8779190061536946,0
506,Operations,Manager,2019-10-14,Stay,,4,8,6,98989,"Health, Dental, 401k",4,Yes,6,6,4,0.8422854752375106,Male,32,Married,3.2462458952597464,0
507,IT,Sales Rep,2015-09-26,Stay,,8,6,5,58109,"Health, 401k",5,Yes,10,6,3,0.8991084723783255,Female,26,Divorced,1.3920073632266798,0
508,Operations,Sales Rep,2017-03-28,Resign,Personal Reasons,6,9,5,96974,"Health, Dental, 401k",7,Yes,7,10,4,0.9644945242626557,Female,22,Married,4.796959153153369,1
509,IT,Sales Rep,2022-03-06,Stay,,2,8,6,85169,"Health, 401k",5,No,10,8,4,0.7913976974454091,Male,34,Single,4.574537469099104,0
510,Sales,Administrator,2015-03-19,Stay,,9,6,9,80011,"Health, Dental, 401k",2,No,10,10,5,0.9687289055174042,Male,33,Widowed,1.3707698937011425,0
511,Operations,Developer,2018-07-25,Stay,,5,7,6,119244,"Health, Dental, 401k",5,Yes,9,5,4,0.7082597318283065,Male,30,Single,0.5908111218534406,0
512,HR,Sales Rep,2020-02-22,Stay,,4,10,6,116564,"Health, Dental, 401k",5,Yes,8,10,3,0.7839777036202398,Female,33,Single,4.0071014593012,0
513,Sales,Administrator,2018-07-11,Stay,,5,6,7,118811,"Health, 401k",6,Yes,10,9,5,0.9435299185298871,Male,54,Widowed,2.4883046218868934,0
514,HR,Manager,2021-08-22,Resign,Better Opportunity,2,9,10,108546,"Health, Dental, 401k",5,Yes,9,7,3,0.955966095497094,Male,53,Single,4.577506122963486,1
515,IT,Developer,2015-08-27,Stay,,8,9,10,69365,"Health, 401k",3,No,10,9,5,0.9834506186072759,Male,37,Married,4.868822760915937,0
516,HR,Administrator,2015-04-06,Stay,,8,7,5,54686,"Health, 401k",2,No,10,10,3,0.790903381739171,Male,61,Single,3.132768835650528,0
517,Finance,Manager,2015-11-01,Stay,,8,6,9,113663,"Health, Dental, 401k",4,No,8,5,5,0.9340706756848409,Female,43,Widowed,4.722791697727107,0
518,IT,Analyst,2019-05-14,Stay,,4,6,5,59676,"Health, 401k",1,Yes,10,5,4,0.9955390907946505,Male,35,Married,4.842887403378315,0
519,HR,Analyst,2016-03-20,Resign,Better Opportunity,8,6,9,70326,"Health, Dental, 401k",2,No,8,10,4,0.8581018045335265,Male,38,Married,4.837876087516752,1
520,IT,Developer,2021-12-25,Stay,,2,9,10,71162,"Health, 401k",6,Yes,10,8,4,0.7757788868914064,Male,49,Married,0.08090113573734958,0
521,Finance,Administrator,2020-04-24,Stay,,3,8,8,89729,"Health, 401k",7,No,8,8,4,0.7116886946191544,Female,36,Married,0.5464989518795249,0
522,HR,Administrator,2015-11-01,Resign,Relocation,8,8,8,51926,"Health, Dental, 401k",3,Yes,10,9,4,0.9278959188351428,Male,29,Divorced,0.05962274628063202,1
523,HR,Manager,2015-02-24,Stay,,9,7,9,104908,"Health, Dental, 401k",4,No,8,8,5,0.7416536153315401,Female,41,Single,1.6570455566827025,0
524,Sales,Analyst,2015-12-23,Stay,,8,9,10,51486,"Health, Dental, 401k",1,Yes,6,8,3,0.8160827819292888,Female,60,Divorced,1.6550353198974803,0
525,HR,Analyst,2019-03-02,Stay,,5,10,6,51776,"Health, Dental",2,No,10,6,3,0.7927833644959761,Female,27,Divorced,2.810240013467884,0
526,HR,Sales Rep,2018-12-11,Stay,,5,7,10,106549,"Health, 401k",1,No,9,10,4,0.8250552018860955,Female,47,Married,4.810322596161633,0
527,IT,Administrator,2021-06-08,Stay,,2,8,5,58962,"Health, Dental, 401k",6,No,10,6,4,0.9717996984797689,Male,44,Single,3.4491755198452982,0
528,Finance,Developer,2015-02-18,Stay,,9,10,7,104127,"Health, Dental",3,Yes,10,10,4,0.8277843283665586,Male,26,Divorced,2.163831368762205,0
529,Operations,Analyst,2018-02-05,Stay,,6,7,8,117864,"Health, Dental, 401k",5,Yes,9,10,3,0.9738232937870869,Female,52,Married,2.5076243785326695,0
530,Finance,Developer,2015-09-01,Stay,,8,7,7,85373,"Health, Dental, 401k",1,No,10,8,4,0.941620257910214,Male,53,Single,0.5449572120033308,0
531,Finance,Developer,2015-08-14,Stay,,8,9,6,73754,"Health, Dental",2,Yes,6,7,3,0.7865134996205513,Female,46,Divorced,3.928162236605493,0
532,HR,Sales Rep,2015-01-08,Resign,Personal Reasons,9,6,9,50493,"Health, Dental",3,Yes,9,7,5,0.7954267057153996,Female,28,Single,3.1685028316351542,1
533,Operations,Analyst,2015-10-07,Stay,,8,8,7,63988,"Health, Dental",3,No,9,6,3,0.8109532673804276,Male,26,Widowed,1.8463030874582627,0
534,Operations,Developer,2018-04-15,Stay,,5,8,6,75930,"Health, 401k",7,Yes,8,7,4,0.8816941574860306,Female,23,Married,3.0689748761864024,0
535,Finance,Analyst,2018-11-13,Stay,,5,6,6,60082,"Health, 401k",7,Yes,8,10,5,0.9022187551423932,Male,31,Single,4.60754338047097,0
536,IT,Sales Rep,2021-10-20,Stay,,2,10,7,95626,"Health, Dental, 401k",7,Yes,9,7,3,0.991668950711861,Male,38,Single,1.5424100531942964,0
537,Operations,Manager,2019-11-01,Stay,,4,10,5,75109,"Health, Dental",6,No,9,6,4,0.9779548190491185,Male,26,Divorced,4.768060590204438,0
538,Operations,Manager,2015-07-27,Stay,,8,10,8,109315,"Health, Dental, 401k",6,No,10,7,4,0.8835615164277099,Male,26,Single,1.0996625990933317,0
539,Finance,Manager,2022-09-16,Resign,Relocation,1,6,8,59367,"Health, Dental, 401k",3,No,6,9,3,0.7138716338497333,Male,22,Divorced,3.1015333041566135,1
540,Sales,Developer,2020-06-03,Stay,,3,9,6,114408,"Health, Dental, 401k",5,Yes,8,9,3,0.8635922861178102,Male,44,Divorced,2.929471566343509,0
541,Operations,Developer,2019-10-09,Stay,,4,9,8,86223,"Health, Dental",7,Yes,7,5,4,0.8210920663818327,Male,34,Single,2.774727003194064,0
542,Finance,Developer,2022-12-29,Resign,Relocation,1,7,6,107035,"Health, Dental",6,No,10,10,5,0.8634336176295746,Male,40,Widowed,1.8884387046233435,1
543,Sales,Analyst,2020-11-02,Stay,,3,8,5,63252,"Health, Dental",5,No,10,7,5,0.712052911977975,Female,57,Divorced,0.16852737544030494,0
544,Finance,Administrator,2022-02-09,Stay,,2,6,9,68658,"Health, 401k",6,No,6,9,4,0.9987286622281532,Male,36,Single,2.306176554716469,0
545,Finance,Analyst,2016-09-10,Stay,,7,9,9,87457,"Health, 401k",7,No,8,9,5,0.7170875111258802,Male,43,Single,2.3389714016458485,0
546,IT,Manager,2020-08-13,Stay,,3,8,9,81898,"Health, Dental",2,Yes,7,9,4,0.7818039802999879,Female,60,Divorced,0.7084188865916274,0
547,HR,Administrator,2019-02-26,Stay,,5,10,10,81272,"Health, Dental",3,Yes,8,8,5,0.7216372086813992,Male,31,Married,3.3611572140514006,0
548,Sales,Sales Rep,2017-11-23,Resign,Better Opportunity,6,6,5,61394,"Health, Dental",4,No,8,6,3,0.8642833318012811,Male,63,Married,1.9851554321725478,1
549,HR,Administrator,2020-02-07,Stay,,4,8,9,61361,"Health, 401k",3,No,6,7,5,0.8055454889662469,Female,25,Widowed,4.038004523918209,0
550,Sales,Sales Rep,2021-04-15,Stay,,2,9,9,103533,"Health, 401k",2,No,10,10,4,0.8125899528558148,Female,35,Single,4.310267878890215,0
551,Sales,Developer,2018-01-16,Stay,,6,10,7,92818,"Health, Dental, 401k",6,Yes,6,9,4,0.9367502562573816,Male,36,Single,1.4581235705979152,0
552,Operations,Manager,2015-09-21,Stay,,8,7,5,102686,"Health, Dental",3,Yes,8,5,3,0.9712060346707956,Female,29,Widowed,1.036698144398696,0
553,IT,Developer,2017-04-10,Stay,,6,7,9,92186,"Health, Dental",3,Yes,7,8,3,0.7497090949347592,Male,47,Divorced,3.7299326930020307,0
554,IT,Analyst,2021-02-28,Stay,,3,7,7,71708,"Health, 401k",7,No,10,8,3,0.783693082017987,Male,60,Widowed,4.643084702356975,0
555,Finance,Developer,2019-02-14,Resign,Relocation,5,9,9,98942,"Health, 401k",4,Yes,6,10,3,0.8418185860589754,Male,37,Divorced,1.9840687799704126,1
556,HR,Developer,2016-06-03,Stay,,7,6,6,80631,"Health, Dental, 401k",2,Yes,9,6,5,0.7338645010425965,Male,60,Divorced,0.9306886690364335,0
557,Finance,Administrator,2016-11-18,Stay,,7,8,10,67264,"Health, Dental",3,Yes,7,10,3,0.8159614246154807,Female,22,Widowed,1.395307362294032,0
558,IT,Sales Rep,2021-08-05,Stay,,2,9,9,75909,"Health, 401k",5,Yes,9,7,3,0.7906264136844653,Male,58,Married,1.6365181112263434,0
559,Finance,Manager,2015-05-30,Stay,,8,8,10,62278,"Health, Dental",1,No,8,5,3,0.9765929011100298,Female,25,Widowed,0.9232572915295528,0
560,IT,Developer,2016-02-06,Stay,,8,9,7,59230,"Health, 401k",4,No,7,10,3,0.7595602361306493,Male,62,Married,2.197751700494068,0
561,IT,Developer,2017-12-29,Stay,,6,10,6,51742,"Health, Dental, 401k",6,Yes,7,7,4,0.9163634194220142,Female,57,Widowed,0.8437937976148563,0
562,Sales,Sales Rep,2021-12-10,Stay,,2,9,5,117562,"Health, Dental",4,No,10,10,5,0.7647679626260366,Female,32,Widowed,3.6283048347838855,0
563,Finance,Analyst,2016-11-07,Resign,Relocation,7,7,5,111681,"Health, Dental, 401k",7,No,8,9,3,0.8876975136286176,Female,27,Single,0.7674716982100299,1
564,Sales,Analyst,2021-04-05,Stay,,2,6,5,75493,"Health, 401k",2,No,6,10,4,0.8745972184421442,Male,34,Divorced,3.7157281641367996,0
565,Finance,Administrator,2022-04-25,Stay,,1,8,9,95125,"Health, Dental",5,Yes,7,5,5,0.8376172878128525,Male,52,Divorced,1.7959824236794786,0
566,IT,Sales Rep,2016-02-26,Resign,Better Opportunity,8,10,7,114656,"Health, 401k",5,Yes,6,10,5,0.9450721906545784,Male,63,Married,1.0047331250649143,1
567,IT,Developer,2016-12-26,Stay,,7,7,5,51790,"Health, 401k",5,Yes,8,5,3,0.766815158313457,Male,25,Divorced,1.841048014895016,0
568,Operations,Analyst,2021-03-11,Resign,Relocation,3,10,7,53847,"Health, 401k",2,No,8,7,3,0.843184067207472,Female,37,Single,4.306074973742538,1
569,Sales,Analyst,2022-01-24,Stay,,2,8,5,95372,"Health, Dental, 401k",2,Yes,9,7,5,0.9947252804269575,Male,36,Married,2.097956981291986,0
570,HR,Manager,2018-04-08,Stay,,5,9,10,68080,"Health, Dental",2,No,6,8,4,0.7549785367864702,Female,22,Divorced,0.20309480300667704,0
571,Finance,Manager,2020-09-08,Stay,,3,6,8,62946,"Health, 401k",6,No,6,10,3,0.8636297364521114,Male,41,Divorced,2.933546033230244,0
572,HR,Administrator,2015-08-02,Stay,,8,7,6,107395,"Health, 401k",3,Yes,10,9,3,0.7879317349925414,Male,49,Divorced,4.232272341403584,0
573,Operations,Analyst,2022-08-17,Stay,,1,6,10,98687,"Health, Dental, 401k",3,No,8,10,5,0.7371418178503253,Male,46,Widowed,3.8809768196575534,0
574,IT,Analyst,2018-10-20,Stay,,5,8,9,118157,"Health, Dental",4,Yes,8,9,3,0.9554778942677626,Male,62,Single,1.7705370022534002,0
575,Sales,Sales Rep,2019-12-17,Stay,,4,10,6,96993,"Health, 401k",4,No,8,6,4,0.8733036524714894,Female,62,Divorced,0.8236355808240015,0
576,HR,Manager,2016-10-12,Stay,,7,6,6,67078,"Health, 401k",1,Yes,8,7,3,0.8736487790530888,Male,35,Married,4.762477180571454,0
577,Sales,Manager,2022-02-12,Stay,,2,10,8,54873,"Health, Dental",1,No,10,9,5,0.8636004211794029,Male,42,Married,3.075097979713424,0
578,IT,Analyst,2021-02-27,Stay,,3,6,7,95738,"Health, Dental",7,No,9,10,3,0.7553404320460525,Female,45,Married,1.50259909648627,0
579,Sales,Administrator,2017-03-17,Resign,Personal Reasons,7,8,6,116581,"Health, Dental, 401k",4,No,8,10,5,0.8705899496758525,Male,39,Divorced,1.9317353162224882,1
580,Sales,Analyst,2021-11-20,Resign,Personal Reasons,2,10,8,101633,"Health, 401k",1,Yes,7,6,3,0.7274167043306246,Female,55,Divorced,0.2323547759570832,1
581,Finance,Developer,2016-11-09,Stay,,7,6,7,119077,"Health, Dental, 401k",3,Yes,9,7,3,0.9047925611259391,Male,40,Widowed,0.47006639582058585,0
582,HR,Manager,2022-09-05,Stay,,1,6,10,68543,"Health, Dental, 401k",4,No,10,6,4,0.7154371504178576,Female,58,Married,0.09367734362414448,0
583,Operations,Manager,2021-07-23,Resign,Relocation,2,8,10,70924,"Health, Dental",6,Yes,9,10,5,0.7567453350915068,Male,61,Single,1.0147278009248168,1
584,Sales,Sales Rep,2019-10-28,Stay,,4,10,8,93982,"Health, Dental, 401k",7,No,9,9,5,0.7882653391282495,Male,63,Single,0.4671283808648047,0
585,Sales,Administrator,2020-04-16,Stay,,3,6,7,87124,"Health, 401k",2,No,10,8,3,0.7836793652979637,Male,52,Widowed,1.0616461343911636,0
586,Operations,Sales Rep,2016-10-22,Stay,,7,7,8,63425,"Health, 401k",5,Yes,7,5,3,0.9436306866880967,Female,24,Widowed,3.2979308533512066,0
587,HR,Manager,2021-08-19,Stay,,2,8,6,56108,"Health, 401k",7,Yes,8,10,3,0.7863251933805246,Male,57,Single,3.06712332396195,0
588,IT,Administrator,2015-05-30,Resign,Relocation,8,6,6,110105,"Health, Dental",2,Yes,7,8,5,0.7221873706365641,Male,58,Divorced,2.02564901598802,1
589,Finance,Analyst,2022-06-25,Stay,,1,8,8,67115,"Health, Dental",1,No,8,5,3,0.720394808075468,Female,41,Single,4.693589841576016,0
590,Operations,Analyst,2016-08-15,Stay,,7,9,6,108125,"Health, 401k",2,No,10,6,3,0.7448240558154815,Male,30,Widowed,4.5705077878103655,0
591,Sales,Administrator,2016-11-05,Stay,,7,6,8,70925,"Health, 401k",4,Yes,6,7,4,0.818257570138727,Male,45,Single,2.622643036683417,0
592,IT,Developer,2022-05-19,Stay,,1,7,8,105158,"Health, Dental",4,No,10,7,5,0.7590442701208107,Male,24,Single,3.8705502300926398,0
593,Finance,Analyst,2017-08-31,Resign,Personal Reasons,6,9,9,61488,"Health, 401k",1,Yes,9,10,3,0.7705067078462493,Female,29,Married,0.4953762722307409,1
594,Operations,Sales Rep,2017-05-30,Resign,Better Opportunity,6,8,5,82378,"Health, 401k",7,Yes,8,7,5,0.755192696648598,Male,42,Widowed,2.3318859049785616,1
595,Sales,Analyst,2022-09-04,Resign,Better Opportunity,1,10,6,65413,"Health, Dental, 401k",4,Yes,10,8,3,0.7896206191643561,Male,29,Widowed,3.3146178078269988,1
596,HR,Analyst,2020-02-01,Stay,,4,10,8,66197,"Health, Dental",2,No,7,7,5,0.8514576185869311,Female,32,Single,4.484971552005966,0
597,Operations,Developer,2017-08-22,Stay,,6,8,10,53788,"Health, Dental",5,No,6,10,5,0.9914041215052793,Female,38,Divorced,0.21966345177466373,0
598,Sales,Analyst,2016-07-10,Stay,,7,10,5,114682,"Health, 401k",1,No,7,5,3,0.9375971325628848,Male,22,Widowed,0.7563159860045199,0
599,IT,Sales Rep,2016-02-15,Resign,Relocation,8,10,8,100085,"Health, Dental, 401k",5,Yes,7,5,5,0.7517562110380462,Female,25,Divorced,4.376124585576911,1
600,Operations,Sales Rep,2019-11-28,Stay,,4,7,10,54916,"Health, Dental",3,No,9,5,5,0.9408552071232497,Female,61,Divorced,4.959921624026186,0
601,Finance,Sales Rep,2022-09-12,Stay,,1,9,6,96704,"Health, Dental",7,No,8,7,4,0.9130279089692459,Male,37,Divorced,1.93337228422502,0
602,HR,Manager,2020-02-24,Stay,,4,6,8,88460,"Health, Dental",5,No,8,9,5,0.9717395229695234,Male,53,Single,4.166243081359434,0
603,Operations,Analyst,2015-11-17,Stay,,8,9,10,66187,"Health, Dental, 401k",7,No,10,5,4,0.8304120200573268,Female,22,Married,4.684401946452191,0
604,Operations,Analyst,2016-03-17,Stay,,8,8,7,57966,"Health, Dental, 401k",4,Yes,9,5,3,0.9601296047691865,Male,64,Widowed,4.055637810165135,0
605,HR,Administrator,2018-11-09,Resign,Better Opportunity,5,7,7,73764,"Health, Dental, 401k",2,Yes,10,9,3,0.9094270757583207,Male,62,Widowed,2.5287118998078406,1
606,IT,Developer,2018-01-02,Stay,,6,8,9,104099,"Health, Dental",5,No,8,10,3,0.7819277728338829,Female,63,Divorced,4.43727801287861,0
607,Finance,Manager,2022-07-11,Resign,Better Opportunity,1,9,6,82034,"Health, Dental",5,Yes,9,7,5,0.8169328445469337,Male,59,Married,2.2489160216661794,1
608,Sales,Analyst,2016-09-30,Resign,Relocation,7,7,6,112759,"Health, Dental, 401k",7,No,8,7,5,0.9515435768981405,Female,34,Widowed,3.208350528518677,1
609,IT,Sales Rep,2017-06-05,Stay,,6,7,5,63259,"Health, Dental, 401k",2,No,9,8,5,0.9423136839425867,Male,42,Single,0.2449285510120669,0
610,Sales,Manager,2022-12-26,Stay,,1,9,8,86544,"Health, Dental, 401k",7,No,6,7,3,0.7736517918155211,Female,64,Widowed,3.4477102596381766,0
611,Finance,Manager,2020-06-21,Stay,,3,6,6,77758,"Health, 401k",1,Yes,6,5,4,0.950882167184834,Male,54,Married,2.604656247216192,0
612,IT,Sales Rep,2015-07-05,Resign,Better Opportunity,8,9,6,97805,"Health, Dental, 401k",2,Yes,8,8,4,0.9837271215860846,Male,52,Widowed,2.346853125273377,1
613,Operations,Administrator,2017-07-22,Stay,,6,7,5,72070,"Health, Dental",6,Yes,9,9,4,0.9633308375882449,Female,63,Single,4.978321032190339,0
614,IT,Analyst,2017-09-01,Stay,,6,7,7,109344,"Health, Dental, 401k",6,No,10,9,3,0.8143864083138971,Male,42,Single,4.551288259900802,0
615,Sales,Developer,2017-11-25,Stay,,6,6,6,119610,"Health, Dental, 401k",7,Yes,6,6,4,0.862348538673862,Female,34,Divorced,2.332137881217426,0
616,Operations,Administrator,2019-09-25,Stay,,4,6,5,87601,"Health, 401k",3,No,10,8,4,0.9537881926904499,Male,32,Married,4.510770912001865,0
617,HR,Developer,2017-03-17,Stay,,7,8,7,58604,"Health, Dental",5,Yes,6,9,4,0.914920128263371,Male,29,Divorced,3.186170998063476,0
618,IT,Developer,2015-04-13,Stay,,8,8,6,106512,"Health, Dental, 401k",2,Yes,8,6,3,0.9127314820384475,Female,33,Married,4.601936360858467,0
619,IT,Analyst,2016-03-10,Stay,,8,7,10,118040,"Health, 401k",7,No,10,5,5,0.7855754383312734,Female,27,Married,1.5578320530997436,0
620,Operations,Manager,2021-01-13,Stay,,3,8,7,53540,"Health, Dental, 401k",5,Yes,9,9,4,0.8832405669822027,Female,28,Divorced,3.424637578365938,0
621,IT,Sales Rep,2017-06-08,Stay,,6,6,6,56652,"Health, 401k",1,No,6,6,4,0.716338334724684,Female,63,Divorced,2.31441963641353,0
622,Operations,Developer,2017-08-30,Stay,,6,8,10,81387,"Health, 401k",5,No,9,6,5,0.7891442198685429,Female,64,Single,0.7320258225064263,0
623,HR,Administrator,2019-01-28,Resign,Relocation,5,8,9,54267,"Health, 401k",5,Yes,7,8,5,0.7608366598571943,Female,49,Widowed,3.957775697461514,1
624,IT,Analyst,2020-05-07,Stay,,3,7,8,117343,"Health, 401k",2,Yes,10,7,3,0.8161043722890533,Male,47,Married,1.4475285980646002,0
625,Sales,Analyst,2020-01-21,Stay,,4,9,5,87656,"Health, Dental",1,No,6,5,5,0.9214688758743631,Male,58,Divorced,0.10663770716325183,0
626,IT,Administrator,2019-11-13,Stay,,4,9,6,58281,"Health, 401k",3,No,9,7,3,0.7781623383318951,Female,26,Single,2.6758657702697395,0
627,Operations,Developer,2020-11-02,Resign,Relocation,3,10,8,73282,"Health, Dental",2,Yes,8,6,4,0.7536745273932925,Male,26,Widowed,0.987573568911061,1
628,Operations,Developer,2019-02-07,Stay,,5,10,9,89598,"Health, Dental",2,No,7,9,4,0.9526107025967224,Female,59,Widowed,4.960160843016857,0
629,Sales,Developer,2015-05-26,Resign,Better Opportunity,8,7,10,80171,"Health, Dental, 401k",6,Yes,7,7,3,0.9745293891839208,Female,27,Widowed,4.463897827742554,1
630,Sales,Administrator,2022-10-11,Stay,,1,7,7,110461,"Health, Dental",6,Yes,9,10,3,0.8338649788988417,Male,30,Married,3.490087902043406,0
631,Operations,Developer,2022-12-29,Stay,,1,9,9,51224,"Health, Dental, 401k",1,Yes,10,10,4,0.7733493315567528,Female,36,Married,3.033371491337023,0
632,Operations,Administrator,2019-10-19,Stay,,4,7,8,102888,"Health, Dental",4,No,8,7,5,0.7757097705407262,Female,44,Single,1.249600783002169,0
633,IT,Analyst,2017-12-17,Stay,,6,6,5,117709,"Health, Dental",5,Yes,9,9,4,0.8248539663220944,Male,46,Married,1.1190762848020963,0
634,Operations,Administrator,2020-12-24,Stay,,3,7,8,118497,"Health, Dental",2,Yes,9,7,3,0.9407328812708331,Male,33,Single,1.635533603557362,0
635,Sales,Sales Rep,2016-10-28,Stay,,7,8,7,74871,"Health, Dental",1,Yes,9,10,4,0.8684445042511004,Male,33,Single,0.8843045961009138,0
636,IT,Manager,2019-08-22,Stay,,4,7,8,95652,"Health, Dental, 401k",6,Yes,9,9,5,0.8732007840578371,Female,58,Married,3.8525382369173578,0
637,Operations,Manager,2015-02-27,Stay,,9,9,9,96308,"Health, Dental",2,Yes,9,5,5,0.993447194691336,Female,31,Single,0.40088018510746726,0
638,HR,Sales Rep,2020-05-02,Resign,Relocation,3,6,8,112766,"Health, Dental, 401k",1,No,9,10,3,0.7233025590585868,Female,61,Married,3.254791827585117,1
639,Sales,Administrator,2019-08-19,Resign,Better Opportunity,4,10,8,102178,"Health, Dental",1,Yes,8,8,5,0.8425040179932665,Female,22,Married,4.464815971075556,1
640,HR,Manager,2021-01-08,Stay,,3,6,8,67648,"Health, 401k",3,No,8,9,4,0.8438206885346743,Female,27,Married,3.9879763468964446,0
641,IT,Sales Rep,2016-10-17,Stay,,7,6,8,104863,"Health, Dental, 401k",1,No,9,9,3,0.8661921927306322,Male,37,Divorced,2.4263957972050254,0
642,Sales,Developer,2022-04-14,Stay,,1,8,7,90967,"Health, 401k",7,Yes,8,9,5,0.7503820712088584,Male,45,Divorced,3.8366289729449417,0
643,IT,Sales Rep,2020-08-28,Resign,Relocation,3,6,8,108640,"Health, Dental, 401k",7,Yes,6,8,3,0.7506766445197055,Female,40,Widowed,4.664502218402269,1
644,Finance,Manager,2020-09-04,Resign,Relocation,3,7,5,84973,"Health, Dental",6,Yes,6,6,5,0.8246345682852441,Male,31,Married,1.0306143734504798,1
645,Sales,Administrator,2017-01-14,Stay,,7,9,10,58012,"Health, Dental, 401k",1,No,7,10,3,0.8818651768874429,Male,44,Married,2.2018275019380953,0
646,IT,Administrator,2016-04-24,Stay,,7,6,7,70833,"Health, Dental",4,Yes,6,5,5,0.7908407575102284,Female,63,Divorced,2.5425862869669413,0
647,HR,Administrator,2019-11-02,Stay,,4,6,7,83966,"Health, Dental, 401k",7,No,7,10,3,0.8492557612349296,Female,39,Divorced,3.428573219058521,0
648,IT,Manager,2020-09-03,Resign,Better Opportunity,3,7,8,62894,"Health, Dental",5,No,8,9,3,0.9960271822995701,Female,38,Divorced,4.602208479387085,1
649,Operations,Developer,2019-01-01,Stay,,5,6,9,102613,"Health, Dental, 401k",7,Yes,9,7,5,0.7091293052169481,Female,43,Widowed,1.9001637427223699,0
650,Operations,Administrator,2017-07-05,Stay,,6,10,10,94933,"Health, 401k",3,No,9,5,3,0.8397601857476504,Female,55,Divorced,0.8195466780012017,0
651,HR,Analyst,2022-05-09,Stay,,1,6,8,114822,"Health, Dental, 401k",7,Yes,6,9,5,0.8421714092027757,Female,43,Married,3.2468266611322694,0
652,IT,Developer,2020-01-06,Stay,,4,6,10,54071,"Health, Dental, 401k",5,Yes,8,6,3,0.9075419166161637,Male,32,Married,2.92634898693393,0
653,Sales,Sales Rep,2022-12-31,Stay,,1,6,7,93880,"Health, Dental, 401k",2,Yes,10,7,5,0.7799200345862248,Male,37,Widowed,2.4172199928135534,0
654,HR,Analyst,2016-04-17,Stay,,7,10,6,54397,"Health, Dental",3,Yes,9,9,3,0.9399802202407929,Female,46,Divorced,2.68545381257635,0
655,IT,Developer,2019-06-19,Resign,Relocation,4,10,5,85560,"Health, 401k",3,Yes,8,8,5,0.8202980260079457,Male,53,Single,2.7099111202295405,1
656,Finance,Manager,2020-03-26,Stay,,3,10,9,51056,"Health, Dental",1,Yes,9,7,5,0.7285487177856478,Female,58,Married,3.933459143133085,0
657,Operations,Analyst,2019-06-19,Stay,,4,10,9,94392,"Health, 401k",4,No,6,8,4,0.8890181497185875,Male,42,Single,1.522361948720261,0
658,HR,Developer,2017-08-24,Stay,,6,6,10,94335,"Health, Dental, 401k",1,Yes,10,5,4,0.7079179433198529,Female,57,Widowed,3.195484229040912,0
659,IT,Developer,2017-01-27,Stay,,7,7,10,63165,"Health, Dental",6,Yes,9,7,3,0.9150406580885247,Male,28,Married,2.6127049132966307,0
660,Finance,Developer,2015-03-26,Stay,,8,9,9,89562,"Health, Dental",4,Yes,8,10,3,0.7036420893281673,Female,41,Single,0.7876123109161354,0
661,Operations,Developer,2019-01-11,Stay,,5,9,7,63077,"Health, Dental, 401k",6,Yes,7,7,4,0.8790010607079375,Male,34,Divorced,2.293710276111292,0
662,Finance,Administrator,2020-02-23,Resign,Relocation,4,6,9,87579,"Health, Dental",7,Yes,9,8,5,0.9612675938460581,Female,53,Divorced,3.8054231485576677,1
663,HR,Analyst,2022-12-17,Stay,,1,8,9,105699,"Health, 401k",3,Yes,7,5,3,0.909522528178583,Male,24,Widowed,1.7006555046804723,0
664,IT,Developer,2016-08-30,Stay,,7,9,6,74399,"Health, Dental",3,Yes,8,5,5,0.8873031264217057,Female,46,Married,1.2891151128202893,0
665,Finance,Sales Rep,2015-12-15,Resign,Personal Reasons,8,10,6,113924,"Health, Dental, 401k",4,Yes,9,8,5,0.829537337586203,Male,23,Widowed,0.7862142254336019,1
666,Finance,Developer,2022-05-12,Stay,,1,8,6,85795,"Health, Dental, 401k",1,Yes,10,9,3,0.8008586550720272,Male,51,Single,3.41732521922637,0
667,Finance,Administrator,2019-09-10,Stay,,4,7,9,95343,"Health, Dental",1,No,6,6,3,0.8110886562832538,Male,52,Divorced,4.951267941481132,0
668,Sales,Analyst,2018-10-28,Stay,,5,8,9,71277,"Health, 401k",3,No,6,8,5,0.8125079259945235,Male,48,Divorced,2.5760812933187975,0
669,Finance,Analyst,2016-10-23,Stay,,7,7,8,52684,"Health, Dental, 401k",1,Yes,8,8,5,0.8589650888288807,Female,27,Widowed,1.7544898806597464,0
670,IT,Developer,2016-11-05,Resign,Personal Reasons,7,8,10,68605,"Health, 401k",3,No,10,9,3,0.7429990243201061,Male,56,Divorced,2.982562697451076,1
671,IT,Developer,2017-05-22,Stay,,6,9,7,115616,"Health, Dental",7,Yes,10,9,3,0.9645645805401737,Female,31,Single,0.8911924981082997,0
672,IT,Sales Rep,2018-10-08,Resign,Better Opportunity,5,10,8,99361,"Health, Dental, 401k",3,Yes,6,10,5,0.8877626632916844,Male,30,Married,3.2402278232023045,1
673,Operations,Analyst,2021-07-17,Stay,,2,7,7,99626,"Health, Dental",6,Yes,7,10,5,0.8123308683487293,Female,64,Divorced,1.9959312444139587,0
